user_id,review_count,average_stars,fans,yelping_since_year,friends_count,elite_count,group
PBU-s0r2zxj-ZIxbzpv4hw,7,4.14,0,5,1,0,10
SMRxtr1Aztls6wRAW2HtAw,1,3,0,4,11,0,10
iunhP0pDZBDJ0fNk_-7LCw,9,4.2,0,8,11,0,10
yVLEZSQPmO00JjPZPvJ-CQ,10,4.4,0,6,31,0,10
475sToT6W5UH5gMMvaIRyA,71,3.74,1,8,35,0,10
1kUm0Zwcwj_yc_b4WxXVZg,22,3.86,0,7,7,0,10
HGhK9PoNtI8ZrE0VAeLgfg,11,3.82,0,7,3,0,10
U8Yz75K2s5kaC95WqnxShg,2,5,0,6,5,0,10
X8QCtLqkkvZMfsKkE_zndQ,2,5,0,6,1,0,10
bjGfkX2SZPMeQTztYSfzWw,3,4.67,0,3,1,0,10
vzjUgjSEJv9MXBq9brL4xg,3,5,0,6,1,0,10
gOtJmI_llmF686G_Td7_Tw,5,4.6,2,5,3,0,10
SE-Z0odp0UWDEcvCKPmQGQ,2,2.8,0,7,1,0,10
CXgu3EeoH2srLdbTuCmSBw,3,5,0,6,13,0,10
Wy7k_kdV1Dk3ch2d_yTejQ,120,2.94,1,7,3,0,10
y6miJcu1cyeU9yvgvUBt9Q,1,1,0,7,14,0,10
L2ExhqSNKLndb0k5FpgPoQ,10,4.7,0,5,4,0,10
hd6RDZnFfdX9EsniD6PdMA,3,4.33,0,6,4,0,10
bxpM2wqfNEObRRW7O6JTKw,3,4.33,0,6,11,0,10
cpa0PzS2-HD277MsVWqZUA,1,1,0,6,1,0,10
2Eq5oRG-5dHajsPa2RIyEw,4,4,0,3,67,0,10
7lcUL-esG9LhlryH8m8waA,59,3.77,3,8,33,0,10
2_n9RiuHLkIuLowK50W68A,5,3.2,0,9,3,0,10
JZbHW2Ey0p227R8ufzA2GQ,1,2,0,6,9,0,10
ATjKX3hzy0YEvNfBEOiS5g,4,3,0,7,1,0,10
gn6GplhYJMch7tcAMwDTmA,8,3.75,0,7,1,0,10
jcSeam9CVlpfuO73WQe_8g,4,4,0,6,1,0,10
0_f6tmSMnBxFGw50xb8mzw,4,5,0,4,1,0,10
OAyWHuwpeVTK4qKKzZXuNg,32,3.16,0,5,2,0,10
XfqVFLekBZdkM_95hLkIdQ,1,2,0,6,11,0,10
qmy_BDUlpKQPoAHyn4coCQ,10,3.5,0,7,5,0,10
WEvkh8VS3uIeSV0pefzpyw,1,5,0,5,1,0,10
FZMiqSxy4p06arUUeIqg0A,36,3.2,1,6,3,0,10
2vPIvdbmu26Wp3t7uvIVKw,3,3.67,0,3,37,0,10
a-LpKYZrwgXnCoZAt4lRZw,29,3.76,0,8,41,0,10
3yQdZSaJyuOfhhpLZiPB0w,19,4,1,8,14,0,10
g0TFz-8S2UxpcfsTLwNPFA,16,4.38,2,8,28,0,10
Yx_bGqjNua_SZSBt2NxnoA,12,3.75,1,5,25,0,10
SfAoBkka5grilz5ZPn29RA,9,3.11,1,7,7,0,10
i9h4AFDjlJeh18i1tLwBXg,13,3.87,4,4,8,0,10
nRGPt0d8SH9hdegkeVqlTA,157,3.75,0,11,18,0,10
vZzK7Fm-zQMiPWbHRR_a1A,4,4,2,6,13,0,10
i6V2YqZFf4JF_kCdfS1G4A,1,5,0,2,60,0,10
eKj-dkbNB-AJieLWBcHw_A,11,2.46,0,7,1,0,10
wLgnD-t9UBTlZfWZS7L-TA,1,5,0,6,3,0,10
AgesARt_xRbnpPk1Md46EA,2,3.5,0,4,2,0,10
E4xA-CMY_GQ36Dy2H49T9w,3,2.67,0,6,4,0,10
ZdxEBSMCQeC9tUl9dZWzwg,2,2,0,5,13,0,10
0gCNnQ4bPfbQ4lSaAXRwdQ,3,3.67,1,8,2,0,10
F5Hvke55LlLIgkZQ8moERQ,1,4,0,5,9,0,10
6Z8IZ-ZtWv7GdW5_2ADppQ,1,1,0,2,96,0,10
GHdLsEQtM7g3qnSkeSQBpg,7,5,1,7,6,0,10
zIQiy5RBOyak2pXN9RfMpg,11,4.55,2,7,146,0,10
9tW8mWWJ9WpLZOW3c_tC7A,186,3.68,6,9,106,6,10
7DwMxUOjDhAgMEzH6ic2Rw,17,4.56,0,5,31,0,10
40LnigeVla7p9APCa8VKSw,1,1,0,8,3,0,10
kWp-4EXGP0INw_k-mZa4og,2,4.5,0,5,1,0,10
QEetxlqgtQk226kFojgh4g,1,2,0,9,2,0,10
fu9XwaUJJzUDnaFlxcLKBA,9,2.89,1,6,10,0,10
hKwQ2ubPLRPjUAM3-EoQJA,3,3.67,0,5,7,0,10
cudQtR49dhSKyUEEVdNkPg,10,4,0,4,4,0,10
J71d2YdWwdhotLCHVehsaQ,1,5,0,3,1,0,10
7Jp9tX7B8RdP8z3EHWcwHA,1,5,0,4,4,0,10
jdhbdz6ezN2nYdE7augehA,24,4.08,1,4,2,0,10
ba2QmsXCsi2c24MsllFqjw,5,4.8,1,6,51,0,10
v9udHVQwrA807fO60H4CLg,10,3.36,0,9,6,0,10
AOj7L3Nvyk1uoUTmlPlsng,5,5,0,8,28,0,10
Fka2SzLBhGfqpFyvvVrHPA,3,5,0,9,3,0,10
rLklrSdoDJmXLJZa_OZ2iQ,2,5,0,5,8,0,10
9RJB-rFTFt4vEU1H70gXig,25,3.58,1,11,16,0,10
A6h-7Q0f7lUagLBvbqEsYg,11,4.75,0,10,2,0,10
HXdLASCoo3dLTQt_5EdvzA,5,4.2,0,6,2,0,10
Dx5jNnolpQZ_eMfGe4LvGw,29,4.34,3,8,18,0,10
6eStwrCvyzcCDWVrzSwUzQ,91,3.98,8,7,44,2,10
4QMgx4MuhYyeDVcoHjy1EQ,3,3,0,5,5,0,10
qHjfb8aXYaimoIyx68jfIw,3,4.33,0,8,5,0,10
4zUuF9iKMUEsWiC-sSeNQw,13,4.31,0,7,4,0,10
fsaidJC3mwsQka7oGsBVYQ,8,3.88,0,4,2,0,10
C1qP554FkBz_iekzDdYMaw,5,4,0,7,5,0,10
4OcTMOPBwY-IET2Qi6e9GA,23,4.35,0,4,5,0,10
HZIEnX8jfm0CLTu6kU2yDg,6,5,0,8,12,0,10
GyVhManAaa5WIgjZ-jWLdw,3,3,1,8,8,0,10
jbRHMlASE5_oWU-_DtqDpw,2,5,0,6,2,0,10
zT5l9if9rwU8dhCzQJ9v9g,2,1,0,4,20,0,10
Xyibu1JNtOEkBF96Z1H_9A,2,5,0,4,4,0,10
dnGOqrbDSGvpIVHhwUpHXA,6,5,0,7,3,0,10
uI1U12K2Pq2P8qvMs0B7RA,1,1,0,5,5,0,10
m1ndebEPwqlRynFVpmYk3g,53,3.81,6,10,2,0,10
8iq1bJcl3YbbvYtYPn8eTA,4,4.25,0,6,4,0,10
PolIZmNukVawHcJH1B1S6A,42,2.87,2,8,18,0,10
LXW5r2WNInNXDrVDFQgDKQ,3,5,0,7,5,0,10
fZlYUIYB9-QSH7oYKk0K3A,1,5,0,3,7,0,10
o_LRHYJArAj-ndObRD6KDA,1,1,0,4,2,0,10
_POmx82dS9xtD0G0ax4M8A,3,1,0,7,2,0,10
ECTBSWJXwnsDTJP6ROjOIw,29,3.03,0,6,11,0,10
7v0z2XvSMsdMLAawd-ihAA,1,1,0,3,9,0,10
LoqB46E2WUuvmwxXx7mfbg,7,4,0,9,65,0,10
SyXoJmS8kVy6ElNmH4aJ0A,3,3,0,6,19,0,10
lvba9-VmkETnjB87BrHGOw,5,2.8,0,8,23,0,10
v4PIqrMurq9y939LUjYjbw,1,1,0,7,4,0,10
P54-jZwQfW5eMs_ukjfgIQ,1,5,0,5,4,0,10
UMRPnn-PmNn8noRrfBAC4g,16,4.06,2,5,6,0,10
Edtm4YA3GfeRWGqXbNwwGA,1,5,0,4,4,0,10
NpU3Qf2PaB7tXJ5m-eMuvQ,244,3.25,17,9,47,0,10
B7ZIRzjRicXJ-rG0DKzP3A,8,4.56,0,8,11,0,10
#NAME?,3,3.67,0,1,11,0,10
oA_cyKMPIBsjgynv7ro1yg,6,3.5,0,7,1,0,10
LMl3lOqittGrHI61ug4HVg,20,4.7,1,6,20,0,10
Hqds_FwktTNoUbu0bCbu-Q,12,4.17,0,9,2,0,10
K97qsQQQai7na-xFZxiJqA,4,2.5,1,7,16,0,10
J1uS0J5qr_R3eagpwdRvbQ,1,5,0,3,8,0,10
Z2VsNknMC_0SHqii8kNZ0w,12,3.58,3,9,25,0,10
zILU-oJvSwfssVQsEWGNVg,8,2.75,0,8,72,0,10
5oJBrOpZjsQWpk7gGIa4Sg,3,3.67,0,4,1,0,10
NeVlTozYb7B6yULNnXAqEg,3,5,0,5,2,0,10
Dozw_8IPXJyDKHhSuIvQ5A,7,4.15,0,7,1,0,10
Nym1l6I0gMFrr9WCAcMO0w,38,3.45,0,5,31,0,10
L8i-NhhGirQNz3XI7Tv-lQ,2,5,0,8,1,0,10
yko1fKOqyhZ6LMeCE0Z7cQ,38,4,1,8,2,0,10
MsUqQXe8PuzXKr4u6HEkXw,13,3.54,1,7,43,0,10
5HMcwJ_dTlH2uL32YodudA,78,3.14,3,9,28,0,10
81tXUo-_uzbE0rLjybWIdw,64,2.9,6,7,23,0,10
Z3sZAcl5rpXihaWIjmKp3w,1,5,0,6,13,0,10
rg5SpALaZpXlu1yCiMl1HQ,67,4.31,6,8,48,2,10
sFKq_VVz4GpU60AwnW5MzA,1,1,0,3,9,0,10
FYXbs89nqfOw29NAtkzVMg,1,5,0,8,28,0,10
P4mrkEIFp90aqDzuX9hHTw,2,2.33,0,6,7,0,10
uwG79XgA3RnXze9Vu1iAgg,14,4.56,0,4,6,0,10
jEVovSNPbf3DFoYquDOaDA,2,5,0,3,16,0,10
sIB4raHVlF0VyPhNB8Q_2A,33,4.56,2,11,8,0,10
0e2-_ZANhDMa1Q-sUADp-A,6,3.17,1,9,18,0,10
haEnbnT5g07jo5akpa8myQ,29,4.27,0,7,6,0,10
ElL05-TTmUP5aE46tjEmPQ,9,4.7,0,3,2,0,10
nzJ9dBXV_UhJmpaws2Ikbw,9,4,0,8,6,0,10
v1mpQpIa3DB3MVV7Ogb0nw,2,5,0,2,30,0,10
ujaMeiiKIYuz_-0v90nPLg,17,4.71,0,9,7,0,10
